"대여소
번호",보관소(대여소)명,소재지(위치),,,,"설치
시기",설치형태,,"운영
방식"
00364,창신역 1번출구 앞,종로구,서울특별시 종로구 지봉로 87,37.57933426,127.0150833,2016-06-01,8,,LCD
00367,독립문역 3-1번출구,종로구,서울특별시 종로구 무악동 41-7,37.57384872,126.9586945,2016-06-01,,13,QR
00368,SK 서린빌딩 앞,종로구,서울특별시 종로구 서린동 93-2,37.5692482,126.9805374,2016-06-01,15,,LCD
00369,광화문 시민열린마당,종로구,서울특별시 종로구 세종로 76-5,37.57549286,126.9785004,2016-06-01,12,,LCD
00370,시청역(2호선) 9번출구 뒤,중구,서울특별시 중구 서소문로 지하127,37.56322861,126.9748383,2021-05-31,,24,QR
00371,동대입구역 6번출구 뒤,중구,서울특별시 중구 동호로 지하256,37.55887222,127.0055389,2016-06-15,10,,LCD
00372,약수역 3번출구 뒤,중구,서울특별시 중구 다산로 지하122,37.55429459,127.0112,2016-06-15,10,,LCD
00374,청구역 2번출구 앞,중구,서울특별시 중구 청구로 지하77,37.5604744,127.0140762,2016-06-15,12,,LCD
00379,서울역9번출구,중구,서울특별시 중구 세종대로 지하2,37.55599976,126.9733582,2016-06-15,7,,LCD
00380,CJ제일제당 앞,중구,서울특별시 중구 동호로 330,37.56386566,127.0027466,2016-06-15,8,,LCD
00381,장충체육관,중구,서울특별시 중구 장충동2가 200-99,37.55853271,127.0069885,2016-06-15,15,,LCD
00382,약수역 10번출구 앞,중구,서울특별시 중구 신당동 357-1,37.55519867,127.0100479,2016-06-15,7,,LCD
00383,신당역 12번 출구 뒤,중구,서울특별시 중구 신당동 99,37.5658493,127.0164032,2016-06-15,17,,LCD
00384,종로학원본원,중구,서울특별시 중구 청파로 456,37.55978012,126.9685059,2016-06-15,10,,LCD
00385,종각역 5번출구,종로구,서울특별시 종로구 서린동 26-1,37.56983566,126.9826584,2016-07-06,10,,LCD
00387,훈련원공원주차장 앞,중구,서울특별시 중구 을지로 227,37.56699371,127.0034638,2016-07-06,10,,LCD
00388,동성중학교 앞,종로구,서울특별시 종로구 혜화동 56,37.58573532,127.0016098,2016-09-02,10,,LCD
00389,을지로4가역 1번출구,중구,서울특별시 중구 을지로 지하 178,37.5667305,126.9966049,2017-08-03,10,,LCD
00390,충무로역 1번출구,중구,서울특별시 중구 퇴계로 212,37.56138992,126.9953537,2017-08-03,12,,LCD
00391,시립미술관,중구,서울특별시 중구 세종대로19길 17,37.56505203,126.9734039,2021-05-31,,8,QR
00393,동대문역 8번 출구,종로구,서울특별시 종로구 율곡로 지하 308,37.57014084,127.0093765,2018-01-26,12,,LCD
00394,경희궁 자이 3단지,종로구,서울특별시 종로구 경교장길 35,37.56748962,126.9659195,2020-10-28,,15,QR
00395,경희궁 자이 2단지,종로구,서울특별시 종로구 송월길 99,37.56885529,126.9645615,2018-01-26,8,,LCD
00397,종묘공영주차장 건너편,종로구,서울특별시 종로구 종로 지하 200,37.57048035,126.9966354,2018-04-30,13,,LCD
00398,을지로3가역 3번출구,중구,중구 을지로3가 282-8 ,37.56655884,126.9924393,2018-10-26,8,,LCD
00399,서울역 센트럴 자이아파트,중구,중구 만리동2가 176-1,37.55410767,126.9654083,2018-10-12,15,,LCD
00400,상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 구룡길 19,37.58752441,126.8830032,2021-12-28,,14,QR
00401,상암월드컵파크 10단지 앞,마포구,서울특별시 마포구 월드컵북로 502-36,37.58618927,126.8816147,2021-06-25,,13,QR
00402,상암월드컵파크 9단지 앞,마포구,서울특별시 마포구 월드컵북로 501,37.58285522,126.8798218,2015-10-07,,20,QR
00403,부엉이공원 앞,마포구,서울특별시 마포구 가양대로 189,37.58559036,126.8847275,2015-10-07,20,,LCD
00405,DMC빌 앞,마포구,서울특별시 마포구 월드컵북로60길 13,37.58265686,126.885788,2015-10-07,,8,QR
00406,상암월드컵파크 7단지 앞,마포구,서울특별시 마포구 상암산로1길 92,37.58131409,126.8805847,2015-10-07,15,,LCD
00407,마포구 육아종합지원센터,마포구,서울특별시 마포구 상암산로1길 71,37.58063126,126.8836746,2015-10-07,8,,LCD
00408,LG CNS앞,마포구,서울특별시 마포구 월드컵북로 424,37.58081055,126.8866501,2015-10-07,20,,LCD
00409,누리꿈스퀘어 옆,마포구,서울특별시 마포구 월드컵북로 396,37.57939911,126.8891602,2015-10-07,,30,QR
00410,상암중학교 옆,마포구,서울특별시 마포구 상암산로1길 26,37.57749557,126.8877716,2015-10-07,,10,QR
00411,DMC홍보관,마포구,서울특별시 마포구 월드컵북로 366,37.5779953,126.8914719,2015-10-07,,10,QR
00412,DMC산학협력연구센터 앞,마포구,서울특별시 마포구 매봉산로 37,37.57580185,126.8907394,2015-10-07,,22,QR
00413,상암월드컵파크 3단지 후문,마포구,서울특별시 마포구 매봉산로 8,37.57147598,126.8896866,2015-10-07,,10,QR
00414,상암동주민센터 옆,마포구,서울특별시 마포구 매봉산로2길 16,37.57822037,126.8944702,2022-05-03,,8,QR
00415,DMC역 9번출구 앞,마포구,서울특별시 마포구 성암로 지하184,37.57746887,126.8973618,2015-10-07,10,10,QR
00416,상암월드컵파크 1단지 교차로,마포구,서울특별시 마포구 월드컵북로 502-7,37.57566452,126.8944473,2021-06-25,,12,QR
00417,DMC역 2번출구 옆,마포구,서울특별시 은평구 수색로 지하175,37.57506943,126.8999176,2015-10-07,,20,QR
00418,월드컵경기장역 3번출구 옆,마포구,서울특별시 마포구 월드컵로 지하240,37.57072067,126.8989792,2015-10-07,10,,LCD
00419,홈플러스 앞,마포구,서울특별시 마포구 월드컵로 240,37.56842041,126.8994293,2015-10-07,21,,LCD
00420,서울시 공공자전거 상암센터,마포구,서울특별시 마포구 월드컵북로47길 10,37.56624603,126.8961792,2015-10-07,40,37,QR
00421,마포구청 앞,마포구,서울특별시 마포구 월드컵로 212,37.56574631,126.9018631,2021-03-15,,8,QR
00422,문화비축기지,마포구,서울특별시 마포구 증산로 87,37.56897736,126.8944016,2021-04-02,,9,QR
00424,롯데하이마트 (상암월드컵점),마포구,서울특별시 상암동 1715-29,37.57361984,126.8980484,2017-11-01,15,,LCD
00425,DMC첨단산업센터,마포구,서울특별시 마포구 성암로330,37.58450317,126.8855972,2017-11-01,10,,LCD
00426,서울신용보증재단,마포구,서울특별시 마포구 마포대로 163,37.54906082,126.9541779,2018-07-04,10,,LCD
00427,성산시영아파트,마포구,서울특별시 마포구 월드컵북로 260,37.56958389,126.9038162,2018-02-26,10,,LCD
00428,명보사거리,중구,중구 초동 22-2 ,37.56439972,126.9914322,2018-10-22,10,,LCD
00429,송도병원,중구,중구 신당동 432-730,37.54988861,127.0073471,2018-10-22,8,,LCD
00430,KEB하나은행 장충동지점,중구,중구 장충동1가 26-1,37.56217194,127.0062637,2018-11-02,8,,LCD
00431,청계천 영도교,중구,중구 황학동 2472-1 ,37.5710144,127.0197449,2021-10-15,,25,QR
00432,마포중앙도서관,마포구,마포구 성산로 128,37.56333923,126.9082031,2018-10-12,10,,LCD
00433,을지로입구역 2번출구,중구,중구 을지로1가 118,37.56634521,126.9822922,2018-12-14,12,,LCD
00434,신당 래미안 버스정류장,중구,중구 신당동 85-730,37.56148911,127.0239334,2018-12-06,10,,LCD
00435,SK 남산빌딩,중구,중구 남대문로5가 520,37.55686188,126.9756165,2018-12-06,10,,LCD
00436,이대역 5번출구,마포구,마포구 대흥동 2-1,37.55659103,126.9461899,2018-11-21,10,,LCD
00437,대흥역 1번출구,마포구,마포구 대흥동 105-4,37.54846954,126.9409256,2018-12-04,12,,LCD
00438,성산2-1 공영주차장,마포구,마포구 성산동 199-46,37.56472015,126.9067688,2018-11-22,15,,LCD
00439,마포어린이공원,마포구,마포구 마포동 364-4,37.53552246,126.9439087,2022-05-12,,10,QR
00440,하늘공원 입구,마포구,마포구 하늘공원로 108-2,37.57012177,126.8813477,2019-08-02,15,,LCD
00441,염천교사거리,중구,중구 순화동 212-9,37.55989075,126.9714966,2020-01-31,,15,QR
00442,서울역 서부,중구,봉래동 2가 122-11,37.55641556,126.9691925,2020-02-03,,13,QR
00443,호암아트홀,중구,봉래동 2가 122-11,37.5621109,126.9707184,2020-01-31,,9,QR
00445,대한상공회의소,중구,세종대로 39,37.56015396,126.9741058,2020-01-31,,15,QR
00446,상명대입구,종로구,서울특별시 종로구 홍지문길 1,37.60012817,126.9578323,2017-08-01,13,,LCD
00447,신영동삼거리,종로구,서울특별시 종로구 진흥로 499,37.60399246,126.9619446,2020-10-29,,6,QR
00449,일성아파트,종로구,서울특별시 종로구 평창문화로 119,37.60871887,126.9728622,2017-08-01,10,,LCD
00450,효자동 삼거리,종로구,서울특별시 종로구 효자로13길 45,37.58360291,126.9725494,2022-05-09,,51,QR
00451,청와대앞길,종로구,서울특별시 종로구 청와대로 73,37.58351517,126.9796677,2017-09-07,8,,LCD
00452,동대문 종합시장 버스정류장,종로구, 종로구 종로5가 11-2,37.57123947,127.0044098,2018-10-23,,13,QR
00453,종로오가 지하쇼핑센터 14번출구,종로구,종로5가 82-1 ,37.57114029,127.0006714,2018-08-31,10,,LCD
00454,종로2가 버스정류장 (종각방향),종로구, 종로구 종로 79-1,37.57035828,126.9863815,2018-08-31,13,,LCD
00455,종로6가역 버스정류장(동대문 방향),종로구,종로구 종로5가 269-3,37.570961,127.0060577,2018-08-30,8,,LCD
00456,숭인2동 주민센터 입구,종로구, 종로구 숭인동 183-2,37.57447052,127.0198288,2018-08-30,10,,LCD
00457,종로꽃시장 입구 옆,종로구,종로구 종로6가 94-1,37.57131958,127.0072098,2018-08-30,10,,LCD
00458,광화문역 5번출구,종로구,종로구 세종로 1-68 ,37.56989288,126.9775696,2018-08-31,21,,LCD
00461,서울지방경찰청,종로구,종로구 내자동 186-3 ,37.57436371,126.9723663,2018-10-29,10,,LCD
00462,신영동삼거리(북악터널방향),종로구,종로구 평창문화로 6-4,37.60351181,126.9620667,2019-06-20,15,,LCD
00464,삼청동 골목,종로구,종로구 팔판길 46,37.58419037,126.9816971,2021-07-08,,10,QR
00465,삼청공원 앞,종로구,서울특별시 종로구 삼청동 25-32,37.58760452,126.9835968,2019-11-20,5,,LCD
00466,롯데호텔,중구,을지로 30,37.56584167,126.9798126,2020-02-28,,13,QR
00467,한국은행,중구,남대문로 39,37.5622139,126.9808655,2020-01-31,,11,QR
00468,웨스틴 조선호텔,중구,소공로 106,37.56415939,126.9794846,2020-01-31,,10,QR
00469,회현역 1번출구,중구,퇴계로 72,37.5592308,126.9801407,2020-01-31,,11,QR
00470,회현역 7번출구,중구,회현동 1가 23-1,37.55974579,126.9800034,2020-01-31,,13,QR
00471,회현사거리 남측,중구,퇴계로 100,37.56035995,126.9826508,2020-01-31,,10,QR
00472,삼일교(시그니쳐 타워),중구,청계천로 100,37.56787109,126.9884033,2020-01-30,,12,QR
00473,을지로4가역 9번출구,중구,을지로 170,37.56605148,126.9979858,2020-03-01,,20,QR
00474,동대문역사문화공원역 1번출구 뒤편,중구,을지로 281,37.56629944,127.0084915,2020-01-29,,40,QR
00475,ddp패션몰,중구,마장로 22,37.56764984,127.0118103,2020-01-29,,21,QR
00476,광희문,중구,퇴계로 344,37.56443024,127.0099564,2020-01-29,,10,QR
00477,앰배서더 호텔 주변,중구,장충동2가 191-21,37.55928802,127.0026856,2020-01-30,,10,QR
00479,동대입구역 3번 출구,중구,장충동2가 199-4,37.55937576,127.0060272,2020-01-30,,10,QR
00480,약수역 6번 출구,중구,동호로 177,37.55432129,127.010704,2020-01-30,,8,QR
00481,신당역 10번 출구,중구,청계천로 100,37.56703186,127.0157929,2020-01-29,,16,QR
00483,남산타운아파트 버스정류장,중구,신당동 산 24-110,37.54758453,127.0064392,2020-01-29,,12,QR
00484,도동삼거리,중구,남창동 205-166,37.55614853,126.9774246,2020-02-13,,12,QR
00485,서울역4번출구,중구,중구 남대문로5가,37.55677032,126.9731979,2020-02-03,,10,QR
00486,평창동주민센터 앞,종로구,서울특별시 종로구 평창동 187-2,37.60627365,126.9683228,2019-07-01,5,,LCD
00487,신석초교앞 교차로 교통섬,마포구,마포구 용강동 494-6 ,37.54364014,126.9383087,2020-04-03,,26,QR
00488,푸르메병원,마포구,마포구 상암동 632,37.58456802,126.8802109,2020-04-06,,10,QR
00489,구룡근린공원,마포구,마포구 상암동 1583,37.58320236,126.8827667,2020-04-06,,10,QR
00490,가온문화공원,마포구,마포구 상암동 1594,37.58207703,126.8876648,2020-04-06,,23,QR
00491,월드컵파크 4단지,마포구,마포구 상암동 1761,37.57597733,126.8880692,2020-04-06,,10,QR
00492,성산시영아파트 후문,마포구, 마포구 중동 77-11,37.57313538,126.9018478,2020-06-03,,10,QR
00493,홍대입구역 6번출구,마포구,마포구 서교동 193-4,37.55657578,126.9288559,2020-04-12,,7,QR
00494,신수동주민센터,마포구,마포구 신수동 458,37.54724503,126.9350281,2020-09-16,,5,QR
00495,염리초등학교 앞,마포구,마포구 도화동 536,37.54243088,126.9469986,2020-03-26,,10,QR
00497,합정동주민센터 앞,마포구,마포구 합정동 473-2,37.551754,126.9123001,2020-04-06,,25,QR
00498,연남동주민센터 앞,마포구,마포구 연남동 250-11,37.56465149,126.9221268,2020-04-08,,10,QR
00500,어린이대공원역 3번출구 앞,광진구,서울특별시 광진구 능동로 지하210,37.54706955,127.0742722,2015-10-07,10,,LCD
00501,광진구의회 앞,광진구,서울특별시 광진구 능동로 76,37.53730774,127.0703507,2015-10-07,,30,QR
00502,뚝섬유원지역 1번출구 앞,광진구,서울특별시 광진구 능동로 10,37.53186035,127.0671921,2015-10-07,,17,QR
00505,자양사거리 광진아크로텔 앞,광진구,서울특별시 광진구 아차산로 355,37.53701019,127.0822449,2015-10-07,,12,QR
00506,금호 어울림 아파트 앞,성동구,서울특별시 성동구 광나루로 249,37.54906082,127.0577927,2015-10-07,7,,LCD
00507,성수아이에스비즈타워 앞,성동구,서울특별시 성동구 성수이로 147,37.54820251,127.0571137,2015-10-07,7,,LCD
00508,성수아카데미타워 앞,성동구,서울특별시 성동구 성수이로 118,37.54516602,127.0575104,2015-10-07,10,,LCD
00509,이마트 버스정류소 옆,성동구,서울특별시 성동구 뚝섬로 379,37.53965378,127.0525894,2015-10-07,,25,QR
00510,서울숲 남문 버스정류소 옆,성동구,서울특별시 성동구 왕십리로11길 9,37.54122162,127.0438004,2015-10-07,,15,QR
00511,서울숲역 4번 출구 옆,성동구,서울특별시 성동구 왕십리로 지하77,37.54458237,127.0446091,2015-10-07,16,,LCD
00512,뚝섬역 1번 출구 옆,성동구,서울특별시 성동구 아차산로 18,37.5485611,127.0450058,2021-04-02,,15,QR
00513,뚝섬역 5번 출구 정류소 옆,성동구,서울특별시 성동구 아차산로 18,37.54630661,127.0498047,2022-05-06,,13,QR
00514,성수사거리 버스정류장 앞,성동구,서울특별시 성동구 아차산로 171,37.54257965,127.0633087,2015-10-07,,12,QR
00515,광양중학교 앞,광진구,서울특별시 광진구 자양로3길 7,37.53023529,127.0868301,2015-10-07,15,,LCD
00516,광진메디칼 앞,광진구,서울특별시 광진구 광나루로 355,37.54840469,127.0693665,2015-10-07,,10,QR
00518,청계천 박물관 앞,성동구,서울특별시 성동구 마장동 610,37.57152557,127.0353546,2016-06-29,20,,LCD
00519,양지사거리,성동구,서울특별시 성동구 홍익동 590,37.56699371,127.0299149,2016-06-29,20,,LCD
00520,상왕십리역 4번 출구 앞,성동구,서울특별시 성동구 하왕십리동 960-3,37.56385803,127.0303192,2016-06-29,,8,QR
00521,왕십리역 11번 출구 앞,성동구,서울특별시 성동구 행당동 188-9,37.56144714,127.0349197,2016-06-29,,14,QR
00522,금호역 1번출구 앞,성동구,서울특별시 성동구 금호동3가 1575-3,37.5486412,127.0164261,2016-06-29,9,,LCD
00523,옥수동성당 옆,성동구,서울특별시 성동구 옥수동 산5-148,37.54366302,127.014061,2016-06-29,11,,LCD
00524,래미안금호하이리버 아파트 102동 옆,성동구,서울특별시 성동구 금호동2가 1220-1,37.55220032,127.0250549,2016-06-29,10,,LCD
00525,한양대병원사거리,성동구,서울특별시 성동구 행당동 20-2,37.55805206,127.0403519,2016-06-29,20,,LCD
00526,용답토속공원 앞,성동구,서울특별시 성동구 용답동 224-1,37.56351089,127.0567246,2016-06-29,10,,LCD
00529,장한평역 8번 출구 앞,성동구,서울특별시 성동구 용답동 224-3,37.56137085,127.0636597,2016-06-29,15,,LCD
00530,청계벽산아파트 앞,성동구,서울특별시 성동구 하왕십리동 286-24,37.56874847,127.0304031,2016-06-29,9,,LCD
